facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod
66332,2026-04-26 01:00:00+00:00,42,42.0,42.0,0.0,42.0,1,2026-04-26,41.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,18.52,18.08,42.55
66332,2026-04-26 02:00:00+00:00,46,45.0,45.0,1.0,44.0,2,2026-04-26,40.0,0.0,519.33,0.5189040965171188,0.9999998722053931,2.0,0.85,19.85,17.64,41.51
66332,2026-04-26 03:00:00+00:00,21,21.0,21.0,0.0,21.0,3,2026-04-26,17.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,9.26,7.5,17.64
66332,2026-04-26 04:00:00+00:00,49,46.0,46.0,0.0,46.0,4,2026-04-26,38.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,20.29,16.76,39.44
66332,2026-04-26 05:00:00+00:00,64,61.0,61.0,3.0,60.0,5,2026-04-26,53.0,0.0,524.02,0.5189040965171188,0.9999982358498678,2.0,0.85,26.91,23.38,55.0
66332,2026-04-26 06:00:00+00:00,71,66.0,66.0,4.0,66.0,6,2026-04-26,52.0,0.0,526.37,0.5189040965171188,0.9999810335986662,2.0,0.85,29.11,22.94,53.97
66332,2026-04-26 07:00:00+00:00,210,206.0,206.0,5.0,204.0,7,2026-04-26,165.0,0.0,528.72,0.5189040965171188,0.9998411962659136,2.0,0.85,90.85,72.76,171.24
66332,2026-04-26 08:00:00+00:00,391,384.0,384.0,4.0,382.0,8,2026-04-26,338.0,1.0,526.37,0.5189040965171188,0.9989644695743897,1.3109748307141944,0.85,169.19,148.93,229.93
66332,2026-04-26 09:00:00+00:00,560,551.0,549.0,22.0,542.0,9,2026-04-26,459.0,10.0,568.67,0.5189040965171188,0.9947411425730011,0.9108743897026187,0.85,240.87,201.39,216.95
66332,2026-04-26 10:00:00+00:00,794,784.0,783.0,35.0,771.0,10,2026-04-26,654.0,20.0,599.21,0.5189040965171188,0.9792008154013185,0.6413125,0.85,338.17,282.46,217.64
66332,2026-04-26 11:00:00+00:00,1011,995.0,991.0,36.0,975.0,11,2026-04-26,861.0,15.0,601.56,0.5189040965171188,0.9359340011553848,0.5121792951981631,0.85,409.1,355.43,228.83
66332,2026-04-26 12:00:00+00:00,1328,1319.0,1315.0,45.0,1291.0,12,2026-04-26,1167.0,25.0,622.7,0.5189040965171188,0.846313658188328,0.5,0.85,490.87,435.62,302.78
66332,2026-04-26 13:00:00+00:00,1288,1276.0,1274.0,32.0,1261.0,13,2026-04-26,1126.0,17.0,592.16,0.5189040965171188,0.7128761131977971,0.5276120937885643,0.85,400.58,354.05,308.28
66332,2026-04-26 14:00:00+00:00,1180,1164.0,1162.0,35.0,1148.0,14,2026-04-26,1047.0,21.0,599.21,0.5189040965171188,0.5822372097709865,0.5450440879634548,0.85,298.41,268.88,296.12
66332,2026-04-26 15:00:00+00:00,1054,1044.0,1041.0,26.0,1017.0,15,2026-04-26,917.0,10.0,578.06,0.5189040965171188,0.5266127405031122,0.5198338315010892,0.85,241.8,212.99,247.36
66332,2026-04-26 16:00:00+00:00,666,653.0,651.0,31.0,638.0,16,2026-04-26,562.0,8.0,589.81,0.5189040965171188,0.5822372097709865,0.6068724863969719,0.85,167.18,144.33,176.98
66332,2026-04-26 17:00:00+00:00,1556,1551.0,1548.0,18.0,1537.0,17,2026-04-26,1429.0,4.0,559.27,0.5189040965171188,0.7128761131977971,0.6600836281762624,0.85,486.73,449.32,489.46
66332,2026-04-26 18:00:00+00:00,1133,1131.0,1128.0,11.0,1119.0,18,2026-04-26,1052.0,4.0,542.82,0.5189040965171188,0.846313658188328,0.9559344140115521,0.85,421.06,392.69,521.83
66332,2026-04-26 19:00:00+00:00,1057,1049.0,1049.0,16.0,1045.0,19,2026-04-26,985.0,2.0,554.57,0.5189040965171188,0.9359340011553848,0.8746909896854488,0.85,433.04,406.62,447.07
66332,2026-04-26 20:00:00+00:00,652,647.0,647.0,3.0,645.0,20,2026-04-26,609.0,0.0,524.02,0.5189040965171188,0.9792008154013185,1.1836428653823972,0.85,279.44,263.02,374.05
66332,2026-04-26 21:00:00+00:00,211,210.0,210.0,2.0,206.0,21,2026-04-26,195.0,0.0,521.67,0.5189040965171188,0.9947411425730011,2.0,0.85,92.14,85.56,202.37
66332,2026-04-26 22:00:00+00:00,93,90.0,90.0,1.0,89.0,22,2026-04-26,84.0,0.0,519.33,0.5189040965171188,0.9989644695743897,2.0,0.85,39.66,37.01,87.18
66332,2026-04-26 23:00:00+00:00,57,56.0,56.0,0.0,56.0,23,2026-04-26,54.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,24.7,23.81,56.04
66333,2026-04-20 00:00:00+00:00,5,0.0,0.0,0.0,0.0,0,2026-04-20,0.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,1.0,0.0,0.0,0.0
66333,2026-04-20 01:00:00+00:00,5,2.0,2.0,0.0,0.0,1,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,0.88,0.44,1.04
66333,2026-04-20 02:00:00+00:00,6,0.0,0.0,0.0,0.0,2,2026-04-20,0.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,1.0,0.0,0.0,0.0
66333,2026-04-20 03:00:00+00:00,5,1.0,1.0,0.0,0.0,3,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,0.44,0.44,1.04
66333,2026-04-20 04:00:00+00:00,6,1.0,1.0,0.0,0.0,4,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,0.44,0.44,1.04
66333,2026-04-20 05:00:00+00:00,9,3.0,3.0,0.0,0.0,5,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,1.32,0.44,1.04
66333,2026-04-20 06:00:00+00:00,12,7.0,7.0,0.0,0.0,6,2026-04-20,2.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,3.09,0.88,2.08
66333,2026-04-20 07:00:00+00:00,11,4.0,4.0,0.0,0.0,7,2026-04-20,2.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,1.76,0.88,2.08
66333,2026-04-20 08:00:00+00:00,5,3.0,3.0,0.0,0.0,8,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,0.85,1.32,0.44,1.04
66333,2026-04-20 09:00:00+00:00,17,11.0,9.0,0.0,0.0,9,2026-04-20,5.0,0.0,516.98,0.5189040965171188,0.9947411425730011,1.827426536064114,0.85,3.95,2.19,4.74
66333,2026-04-20 10:00:00+00:00,24,20.0,20.0,0.0,0.0,10,2026-04-20,12.0,0.0,516.98,0.5189040965171188,0.9792008154013185,1.1640385706182643,0.85,8.64,5.18,7.25
66333,2026-04-20 11:00:00+00:00,20,14.0,12.0,1.0,0.0,11,2026-04-20,3.0,0.0,519.33,0.5189040965171188,0.9359340011553848,0.893815331010453,0.85,4.95,1.24,1.39
66333,2026-04-20 12:00:00+00:00,27,18.0,18.0,0.0,0.0,12,2026-04-20,11.0,0.0,516.98,0.5189040965171188,0.846313658188328,0.8075076729361769,0.85,6.72,4.11,4.61
66333,2026-04-20 13:00:00+00:00,16,11.0,11.0,0.0,0.0,13,2026-04-20,4.0,0.0,516.98,0.5189040965171188,0.7128761131977971,0.767005531469577,0.85,3.46,1.26,1.59
66333,2026-04-20 14:00:00+00:00,16,10.0,9.0,0.0,0.0,14,2026-04-20,5.0,0.0,516.98,0.5189040965171188,0.5822372097709865,0.7747074367685919,0.85,2.31,1.28,2.01
66333,2026-04-20 15:00:00+00:00,20,12.0,12.0,0.0,0.0,15,2026-04-20,4.0,0.0,516.98,0.5189040965171188,0.5266127405031122,1.0,0.85,2.79,0.93,2.08
66333,2026-04-20 16:00:00+00:00,18,14.0,14.0,0.0,0.0,16,2026-04-20,9.0,0.0,516.98,0.5189040965171188,0.5822372097709865,1.1323107481792098,0.85,3.6,2.31,5.29
66333,2026-04-20 17:00:00+00:00,15,3.0,3.0,0.0,0.0,17,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.7128761131977971,1.2273923444976076,0.85,0.94,0.31,0.64
66333,2026-04-20 18:00:00+00:00,12,7.0,7.0,0.0,0.0,18,2026-04-20,3.0,0.0,516.98,0.5189040965171188,0.846313658188328,1.7090273151232511,0.85,2.61,1.12,2.66
66333,2026-04-20 19:00:00+00:00,6,2.0,2.0,0.0,0.0,19,2026-04-20,2.0,0.0,516.98,0.5189040965171188,0.9359340011553848,2.0,0.85,0.83,0.83,2.08
66333,2026-04-20 20:00:00+00:00,17,10.0,9.0,0.0,0.0,20,2026-04-20,6.0,0.0,516.98,0.5189040965171188,0.9792008154013185,2.0,0.85,3.89,2.59,6.23
66333,2026-04-20 21:00:00+00:00,10,3.0,3.0,0.0,0.0,21,2026-04-20,2.0,0.0,516.98,0.5189040965171188,0.9947411425730011,2.0,0.85,1.32,0.88,2.08
66333,2026-04-20 22:00:00+00:00,6,3.0,3.0,0.0,0.0,22,2026-04-20,2.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,0.85,1.32,0.88,2.08
66333,2026-04-20 23:00:00+00:00,6,1.0,1.0,0.0,0.0,23,2026-04-20,1.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,0.44,0.44,1.04
66333,2026-04-21 00:00:00+00:00,6,1.0,1.0,0.0,0.0,0,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,0.44,0.0,0.0
66333,2026-04-21 01:00:00+00:00,3,0.0,0.0,0.0,0.0,1,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,1.0,0.0,0.0,0.0
66333,2026-04-21 02:00:00+00:00,6,0.0,0.0,0.0,0.0,2,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,1.0,0.0,0.0,0.0
66333,2026-04-21 03:00:00+00:00,5,0.0,0.0,0.0,0.0,3,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,1.0,0.0,0.0,0.0
66333,2026-04-21 04:00:00+00:00,6,3.0,3.0,0.0,0.0,4,2026-04-21,1.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,1.32,0.44,1.04
66333,2026-04-21 05:00:00+00:00,7,0.0,0.0,0.0,0.0,5,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,1.0,0.0,0.0,0.0
66333,2026-04-21 06:00:00+00:00,8,3.0,3.0,0.0,0.0,6,2026-04-21,3.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,1.32,1.32,3.11
66333,2026-04-21 07:00:00+00:00,2,1.0,1.0,0.0,0.0,7,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,0.44,0.0,0.0
66333,2026-04-21 08:00:00+00:00,12,11.0,11.0,0.0,0.0,8,2026-04-21,1.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,0.85,4.85,0.44,1.04
66333,2026-04-21 09:00:00+00:00,14,12.0,12.0,0.0,0.0,9,2026-04-21,5.0,0.0,516.98,0.5189040965171188,0.9947411425730011,1.827426536064114,0.85,5.26,2.19,4.74
66333,2026-04-21 10:00:00+00:00,19,14.0,14.0,0.0,0.0,10,2026-04-21,7.0,0.0,516.98,0.5189040965171188,0.9792008154013185,1.1640385706182643,0.85,6.05,3.02,4.23
66333,2026-04-21 11:00:00+00:00,22,16.0,15.0,2.0,0.0,11,2026-04-21,8.0,1.0,521.67,0.5189040965171188,0.9359340011553848,0.893815331010453,0.85,6.19,3.3,3.71
66333,2026-04-21 12:00:00+00:00,22,21.0,20.0,0.0,0.0,12,2026-04-21,7.0,0.0,516.98,0.5189040965171188,0.846313658188328,0.8075076729361769,0.85,7.47,2.61,2.93
66333,2026-04-21 13:00:00+00:00,28,22.0,20.0,1.0,0.0,13,2026-04-21,14.0,1.0,519.33,0.5189040965171188,0.7128761131977971,0.767005531469577,0.85,6.29,4.4,5.57
66333,2026-04-21 14:00:00+00:00,28,23.0,23.0,0.0,0.0,14,2026-04-21,15.0,0.0,516.98,0.5189040965171188,0.5822372097709865,0.7747074367685919,0.85,5.91,3.85,6.03
66333,2026-04-21 15:00:00+00:00,25,23.0,20.0,0.0,0.0,15,2026-04-21,14.0,0.0,516.98,0.5189040965171188,0.5266127405031122,1.0,0.85,4.65,3.25,7.26
66333,2026-04-21 16:00:00+00:00,15,13.0,13.0,0.0,0.0,16,2026-04-21,9.0,0.0,516.98,0.5189040965171188,0.5822372097709865,1.1323107481792098,0.85,3.34,2.31,5.29
66333,2026-04-21 17:00:00+00:00,17,9.0,9.0,0.0,0.0,17,2026-04-21,5.0,0.0,516.98,0.5189040965171188,0.7128761131977971,1.2273923444976076,0.85,2.83,1.57,3.18
66333,2026-04-21 18:00:00+00:00,8,6.0,6.0,0.0,0.0,18,2026-04-21,1.0,0.0,516.98,0.5189040965171188,0.846313658188328,1.7090273151232511,0.85,2.24,0.37,0.89
66333,2026-04-21 19:00:00+00:00,7,2.0,2.0,0.0,0.0,19,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9359340011553848,2.0,0.85,0.83,0.0,0.0
66333,2026-04-21 20:00:00+00:00,13,7.0,7.0,0.0,0.0,20,2026-04-21,3.0,0.0,516.98,0.5189040965171188,0.9792008154013185,2.0,0.85,3.02,1.3,3.11
66333,2026-04-21 21:00:00+00:00,7,0.0,0.0,0.0,0.0,21,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9947411425730011,2.0,1.0,0.0,0.0,0.0
66333,2026-04-21 22:00:00+00:00,6,0.0,0.0,0.0,0.0,22,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,1.0,0.0,0.0,0.0
66333,2026-04-21 23:00:00+00:00,6,0.0,0.0,0.0,0.0,23,2026-04-21,0.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,1.0,0.0,0.0,0.0
66333,2026-04-22 00:00:00+00:00,5,2.0,2.0,0.0,0.0,0,2026-04-22,1.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,0.88,0.44,1.04
66333,2026-04-22 01:00:00+00:00,9,2.0,2.0,0.0,0.0,1,2026-04-22,2.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,0.88,0.88,2.08
66333,2026-04-22 02:00:00+00:00,8,1.0,1.0,0.0,0.0,2,2026-04-22,0.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,0.44,0.0,0.0
66333,2026-04-22 03:00:00+00:00,7,1.0,1.0,0.0,0.0,3,2026-04-22,0.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,0.44,0.0,0.0
66333,2026-04-22 04:00:00+00:00,5,0.0,0.0,0.0,0.0,4,2026-04-22,0.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,1.0,0.0,0.0,0.0
66333,2026-04-22 05:00:00+00:00,9,2.0,2.0,0.0,0.0,5,2026-04-22,0.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,0.88,0.0,0.0
66333,2026-04-22 06:00:00+00:00,13,7.0,7.0,0.0,0.0,6,2026-04-22,7.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,3.09,3.09,7.26
66333,2026-04-22 07:00:00+00:00,4,2.0,2.0,0.0,0.0,7,2026-04-22,1.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,0.88,0.44,1.04
66333,2026-04-22 08:00:00+00:00,8,6.0,6.0,0.0,0.0,8,2026-04-22,1.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,0.85,2.64,0.44,1.04
66333,2026-04-22 09:00:00+00:00,17,12.0,10.0,0.0,0.0,9,2026-04-22,5.0,0.0,516.98,0.5189040965171188,0.9947411425730011,1.827426536064114,0.85,4.39,2.19,4.74
66333,2026-04-22 10:00:00+00:00,19,15.0,14.0,0.0,0.0,10,2026-04-22,7.0,0.0,516.98,0.5189040965171188,0.9792008154013185,1.1640385706182643,0.85,6.05,3.02,4.23
66333,2026-04-22 11:00:00+00:00,25,20.0,19.0,0.0,0.0,11,2026-04-22,9.0,0.0,516.98,0.5189040965171188,0.9359340011553848,0.893815331010453,0.85,7.84,3.72,4.17
66333,2026-04-22 12:00:00+00:00,19,16.0,14.0,0.0,0.0,12,2026-04-22,7.0,0.0,516.98,0.5189040965171188,0.846313658188328,0.8075076729361769,0.85,5.23,2.61,2.93
66333,2026-04-22 13:00:00+00:00,20,16.0,15.0,0.0,0.0,13,2026-04-22,10.0,0.0,516.98,0.5189040965171188,0.7128761131977971,0.767005531469577,0.85,4.72,3.14,3.98
66333,2026-04-22 14:00:00+00:00,18,12.0,11.0,0.0,0.0,14,2026-04-22,6.0,0.0,516.98,0.5189040965171188,0.5822372097709865,0.7747074367685919,0.85,2.82,1.54,2.41
66333,2026-04-22 15:00:00+00:00,21,16.0,15.0,0.0,0.0,15,2026-04-22,10.0,0.0,516.98,0.5189040965171188,0.5266127405031122,1.0,0.85,3.48,2.32,5.19
66333,2026-04-22 16:00:00+00:00,25,18.0,16.0,0.0,0.0,16,2026-04-22,13.0,0.0,516.98,0.5189040965171188,0.5822372097709865,1.1323107481792098,0.85,4.11,3.34,7.64
66333,2026-04-22 17:00:00+00:00,9,6.0,6.0,0.0,0.0,17,2026-04-22,2.0,0.0,516.98,0.5189040965171188,0.7128761131977971,1.2273923444976076,0.85,1.89,0.63,1.27
66333,2026-04-22 18:00:00+00:00,15,11.0,9.0,0.0,0.0,18,2026-04-22,3.0,0.0,516.98,0.5189040965171188,0.846313658188328,1.7090273151232511,0.85,3.36,1.12,2.66
66333,2026-04-22 19:00:00+00:00,8,5.0,5.0,0.0,0.0,19,2026-04-22,2.0,0.0,516.98,0.5189040965171188,0.9359340011553848,2.0,0.85,2.06,0.83,2.08
66333,2026-04-22 20:00:00+00:00,7,3.0,2.0,0.0,0.0,20,2026-04-22,2.0,0.0,516.98,0.5189040965171188,0.9792008154013185,2.0,0.85,0.86,0.86,2.08
66333,2026-04-22 21:00:00+00:00,9,4.0,3.0,0.0,0.0,21,2026-04-22,2.0,0.0,516.98,0.5189040965171188,0.9947411425730011,2.0,0.85,1.32,0.88,2.08
66333,2026-04-22 22:00:00+00:00,9,4.0,4.0,0.0,0.0,22,2026-04-22,4.0,0.0,516.98,0.5189040965171188,0.9989644695743897,2.0,0.85,1.76,1.76,4.15
66333,2026-04-22 23:00:00+00:00,6,1.0,1.0,0.0,0.0,23,2026-04-22,0.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,0.44,0.0,0.0
66333,2026-04-23 00:00:00+00:00,46,40.0,39.0,0.0,39.0,0,2026-04-23,39.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,17.2,17.2,40.47
66333,2026-04-23 01:00:00+00:00,52,47.0,47.0,0.0,45.0,1,2026-04-23,47.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,20.73,20.73,48.78
66333,2026-04-23 02:00:00+00:00,40,37.0,36.0,0.0,35.0,2,2026-04-23,35.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,15.88,15.44,36.32
66333,2026-04-23 03:00:00+00:00,45,41.0,38.0,0.0,36.0,3,2026-04-23,38.0,0.0,516.98,0.5189040965171188,0.9999999927903216,2.0,0.85,16.76,16.76,39.44
66333,2026-04-23 04:00:00+00:00,74,71.0,71.0,0.0,70.0,4,2026-04-23,71.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,31.32,31.32,73.68
66333,2026-04-23 05:00:00+00:00,178,176.0,172.0,1.0,166.0,5,2026-04-23,170.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,75.86,74.98,176.43
66333,2026-04-23 06:00:00+00:00,195,192.0,192.0,0.0,189.0,6,2026-04-23,187.0,0.0,516.98,0.5189040965171188,0.9999810335986662,2.0,0.85,84.68,82.48,194.07
66333,2026-04-23 07:00:00+00:00,163,161.0,160.0,3.0,154.0,7,2026-04-23,157.0,3.0,524.02,0.5189040965171188,0.9998411962659136,2.0,0.85,70.56,69.24,162.94
66333,2026-04-23 08:00:00+00:00,395,392.0,388.0,1.0,379.0,8,2026-04-23,380.0,1.0,519.33,0.5189040965171188,0.9989644695743897,2.0,0.85,170.96,167.43,394.37
66333,2026-04-23 09:00:00+00:00,532,527.0,523.0,4.0,518.0,9,2026-04-23,513.0,4.0,526.37,0.5189040965171188,0.9947411425730011,1.827426536064114,0.85,229.47,225.08,486.46
66333,2026-04-23 10:00:00+00:00,833,827.0,824.0,5.0,802.0,10,2026-04-23,806.0,5.0,528.72,0.5189040965171188,0.9792008154013185,1.1640385706182643,0.85,355.88,348.11,486.84
66333,2026-04-23 11:00:00+00:00,1196,1192.0,1191.0,1.0,1179.0,11,2026-04-23,1176.0,1.0,519.33,0.5189040965171188,0.9359340011553848,0.893815331010453,0.85,491.66,485.47,545.43
66333,2026-04-23 12:00:00+00:00,1217,1213.0,1209.0,3.0,1187.0,12,2026-04-23,1188.0,3.0,524.02,0.5189040965171188,0.846313658188328,0.8075076729361769,0.85,451.3,443.46,497.79
66333,2026-04-23 13:00:00+00:00,1546,1538.0,1537.0,14.0,1526.0,13,2026-04-23,1498.0,14.0,549.87,0.5189040965171188,0.7128761131977971,0.767005531469577,0.85,483.27,471.01,596.21
66333,2026-04-23 14:00:00+00:00,1768,1767.0,1766.0,18.0,1753.0,14,2026-04-23,1707.0,17.0,559.27,0.5189040965171188,0.5822372097709865,0.7747074367685919,0.85,453.52,438.37,686.21
66333,2026-04-23 15:00:00+00:00,745,739.0,739.0,11.0,731.0,15,2026-04-23,720.0,10.0,542.82,0.5189040965171188,0.5266127405031122,1.0,0.85,171.65,167.24,373.61
66333,2026-04-23 16:00:00+00:00,1483,1475.0,1471.0,15.0,1458.0,16,2026-04-23,1394.0,13.0,552.22,0.5189040965171188,0.5822372097709865,1.1323107481792098,0.85,377.76,357.99,819.06
66333,2026-04-23 17:00:00+00:00,1300,1296.0,1295.0,14.0,1287.0,17,2026-04-23,1225.0,12.0,549.87,0.5189040965171188,0.7128761131977971,1.2273923444976076,0.85,407.18,385.17,780.2
66333,2026-04-23 18:00:00+00:00,981,972.0,971.0,11.0,967.0,18,2026-04-23,949.0,11.0,542.82,0.5189040965171188,0.846313658188328,1.7090273151232511,0.85,362.46,354.24,841.59
66333,2026-04-23 19:00:00+00:00,396,391.0,391.0,1.0,389.0,19,2026-04-23,378.0,1.0,519.33,0.5189040965171188,0.9359340011553848,2.0,0.85,161.41,156.04,392.29
66333,2026-04-23 20:00:00+00:00,653,649.0,646.0,4.0,643.0,20,2026-04-23,591.0,3.0,526.37,0.5189040965171188,0.9792008154013185,2.0,0.85,279.0,255.25,613.34
66333,2026-04-23 21:00:00+00:00,556,553.0,551.0,0.0,549.0,21,2026-04-23,472.0,0.0,516.98,0.5189040965171188,0.9947411425730011,2.0,0.85,241.75,207.09,489.85
66333,2026-04-23 22:00:00+00:00,576,573.0,572.0,2.0,569.0,22,2026-04-23,492.0,0.0,521.67,0.5189040965171188,0.9989644695743897,2.0,0.85,252.03,216.78,510.6
66333,2026-04-23 23:00:00+00:00,140,134.0,134.0,0.0,133.0,23,2026-04-23,111.0,0.0,516.98,0.5189040965171188,0.9998411962659136,2.0,0.85,59.09,48.95,115.2
66333,2026-04-24 00:00:00+00:00,54,48.0,46.0,1.0,45.0,0,2026-04-24,46.0,1.0,519.33,0.5189040965171188,0.9999810335986662,2.0,0.85,20.29,20.29,47.74
66333,2026-04-24 01:00:00+00:00,26,26.0,24.0,0.0,24.0,1,2026-04-24,24.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,10.59,10.59,24.91
66333,2026-04-24 02:00:00+00:00,36,33.0,33.0,0.0,33.0,2,2026-04-24,32.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,14.56,14.11,33.21
66333,2026-04-24 03:00:00+00:00,18,17.0,16.0,1.0,16.0,3,2026-04-24,15.0,1.0,519.33,0.5189040965171188,0.9999999927903216,2.0,0.85,7.06,6.62,15.57
66333,2026-04-24 04:00:00+00:00,62,61.0,59.0,1.0,59.0,4,2026-04-24,59.0,1.0,519.33,0.5189040965171188,0.9999998722053931,2.0,0.85,26.02,26.02,61.23
66333,2026-04-24 05:00:00+00:00,245,243.0,243.0,1.0,240.0,5,2026-04-24,238.0,1.0,519.33,0.5189040965171188,0.9999982358498678,2.0,0.85,107.18,104.97,247.0
66333,2026-04-24 06:00:00+00:00,212,209.0,208.0,2.0,204.0,6,2026-04-24,205.0,2.0,521.67,0.5189040965171188,0.9999810335986662,2.0,0.85,91.74,90.42,212.75
66333,2026-04-24 07:00:00+00:00,204,202.0,201.0,3.0,197.0,7,2026-04-24,196.0,3.0,524.02,0.5189040965171188,0.9998411962659136,2.0,0.85,88.64,86.44,203.41
66333,2026-04-24 08:00:00+00:00,550,547.0,546.0,14.0,545.0,8,2026-04-24,540.0,13.0,549.87,0.5189040965171188,0.9989644695743897,2.0,0.85,240.57,237.93,560.42
66333,2026-04-24 09:00:00+00:00,930,925.0,918.0,10.0,910.0,9,2026-04-24,888.0,9.0,540.47,0.5189040965171188,0.9947411425730011,1.827426536064114,0.85,402.77,389.61,842.05
66333,2026-04-24 10:00:00+00:00,1631,1630.0,1623.0,15.0,1615.0,10,2026-04-24,1586.0,14.0,552.22,0.5189040965171188,0.9792008154013185,1.1640385706182643,0.85,700.96,684.98,957.98
66333,2026-04-24 11:00:00+00:00,2065,2061.0,2060.0,23.0,2044.0,11,2026-04-24,2005.0,19.0,571.01,0.5189040965171188,0.9359340011553848,0.893815331010453,0.85,850.39,827.69,929.93
66333,2026-04-24 12:00:00+00:00,2382,2379.0,2375.0,32.0,2366.0,12,2026-04-24,2323.0,31.0,592.16,0.5189040965171188,0.846313658188328,0.8075076729361769,0.85,886.55,867.13,973.38
66333,2026-04-24 13:00:00+00:00,2313,2309.0,2307.0,32.0,2297.0,13,2026-04-24,2269.0,31.0,592.16,0.5189040965171188,0.7128761131977971,0.767005531469577,0.85,725.38,713.44,903.07
66333,2026-04-24 14:00:00+00:00,2194,2186.0,2184.0,32.0,2174.0,14,2026-04-24,2145.0,27.0,592.16,0.5189040965171188,0.5822372097709865,0.7747074367685919,0.85,560.87,550.85,862.29
66333,2026-04-24 15:00:00+00:00,2050,2045.0,2042.0,28.0,2021.0,15,2026-04-24,2002.0,26.0,582.76,0.5189040965171188,0.5266127405031122,1.0,0.85,474.3,465.01,1038.85
66333,2026-04-24 16:00:00+00:00,2083,2080.0,2080.0,32.0,2068.0,16,2026-04-24,2050.0,31.0,592.16,0.5189040965171188,0.5822372097709865,1.1323107481792098,0.85,534.16,526.45,1204.5
66333,2026-04-24 17:00:00+00:00,1791,1787.0,1786.0,33.0,1778.0,17,2026-04-24,1744.0,25.0,594.51,0.5189040965171188,0.7128761131977971,1.2273923444976076,0.85,561.57,548.36,1110.75
66333,2026-04-24 18:00:00+00:00,1625,1620.0,1616.0,22.0,1604.0,18,2026-04-24,1575.0,18.0,568.67,0.5189040965171188,0.846313658188328,1.7090273151232511,0.85,603.22,587.92,1396.74
